1779691104.219507478	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777245696  
1779691104.562442540	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777249792  
1779691104.905713396	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777249792  
1779691105.250159008	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777249792  
1779691105.591769458	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777249792  
1779691105.938104335	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
1779691106.279420773	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
1779691106.621284482	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
1779691106.963924883	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
1779691107.306531901	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
1779691107.648541556	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
1779691107.989582763	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
1779691108.331959012	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
1779691108.673506009	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
1779691109.014605788	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
1779691109.353490259	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
1779691109.692789206	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
1779691110.035414405	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
1779691110.376987022	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
1779691110.718129543	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22777253888  
