1779690861.028967150	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420560384  
1779690861.368162190	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420564480  
1779690861.712153481	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420564480  
1779690862.053296999	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420564480  
1779690862.394129614	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420564480  
1779690862.734847824	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420564480  
1779690863.073017063	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420564480  
1779690863.412676251	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420564480  
1779690863.753744686	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420564480  
1779690864.093431945	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420564480  
1779690864.433700767	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420564480  
1779690864.776276551	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420568576  
1779690865.114780502	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420568576  
1779690865.454949370	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420568576  
1779690865.796851147	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420568576  
1779690866.135786096	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420568576  
1779690866.476999895	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420568576  
1779690866.815690564	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420568576  
1779690867.156014027	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420552192  
1779690867.497522497	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420552192  
1779690867.837163264	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420552192  
1779690868.178068020	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420552192  
1779690868.519684605	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420552192  
1779690868.863075940	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420552192  
1779690869.201233207	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420552192  
1779690869.541515518	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420552192  
1779690869.880601842	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420552192  
1779690870.220272348	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420552192  
1779690870.564046098	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420552192  
1779690870.903581070	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420552192  
1779690871.242236245	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420552192  
1779690871.583156761	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420552192  
1779690871.924297596	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420552192  
1779690872.264777945	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420552192  
1779690872.605560755	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420552192  
1779690872.948020032	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420552192  
1779690873.288549752	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420552192  
1779690873.630216097	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420552192  
1779690873.971214316	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420552192  
1779690874.313541387	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420552192  
1779690874.657341497	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420552192  
1779690874.998109626	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420552192  
1779690875.339471968	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420556288  
1779690875.680879152	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420556288  
1779690876.020297437	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420556288  
1779690876.364433070	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420556288  
1779690876.703840674	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420556288  
1779690877.045041870	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420556288  
1779690877.385953094	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420556288  
1779690877.727214642	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420556288  
1779690878.072672787	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420556288  
1779690878.413417864	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420556288  
1779690878.755621569	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420560384  
1779690879.096832385	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420560384  
1779690879.437144774	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420560384  
1779690879.779539867	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420560384  
1779690880.120073185	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420560384  
1779690880.464544890	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420560384  
1779690880.806187422	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420560384  
1779690881.148840104	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420560384  
1779690881.489465636	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420560384  
1779690881.833168790	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420560384  
1779690882.173642745	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420564480  
1779690882.518241174	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420580864  
1779690882.860958229	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420580864  
1779690883.206168742	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420580864  
1779690883.549737670	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
1779690883.894519877	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,21420605440  
