1779690921.230127028	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,1448685568  
1779690921.570869433	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,1734037504  
1779690921.913159750	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,19696189440  
1779690922.266967914	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,19696189440  
1779690922.606121037	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,19696189440  
1779690922.945635033	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,19696189440  
1779690923.287100156	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,19696189440  
1779690923.629034648	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,19696189440  
1779690923.968529293	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,19696189440  
1779690924.306960946	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,19696189440  
1779690924.646156769	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,19696189440  
1779690924.985818031	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22242172928  
1779690925.335097124	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22453792768  
1779690925.677236803	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22453792768  
1779690926.021894073	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22453792768  
1779690926.363424519	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22577426432  
1779690926.705147672	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22682210304  
1779690927.043719950	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22682210304  
1779690927.382470944	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22682210304  
1779690927.719781091	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22682210304  
1779690928.060283465	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22682210304  
1779690928.398586472	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22682210304  
1779690928.737595597	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22682210304  
1779690929.078674683	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22682210304  
1779690929.416929688	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22682210304  
1779690929.757946982	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22682210304  
1779690930.100030508	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22682210304  
1779690930.439315393	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22682210304  
1779690930.780171661	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22682210304  
1779690931.122131982	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22682210304  
1779690931.462552652	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22682210304  
1779690931.802919900	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22682370048  
1779690932.142823690	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796427264  
1779690932.484260489	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796435456  
1779690932.825876777	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796435456  
1779690933.167229583	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796435456  
1779690933.509220636	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796435456  
1779690933.851602463	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796435456  
1779690934.193727770	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796435456  
1779690934.534838596	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796435456  
1779690934.875927212	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796435456  
1779690935.216830750	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796439552  
1779690935.560625454	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796443648  
1779690935.905392095	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796451840  
1779690936.246315174	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796451840  
1779690936.589825336	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796451840  
1779690936.931330668	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796451840  
1779690937.272186693	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796451840  
1779690937.613590331	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796451840  
1779690937.955354723	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796451840  
1779690938.297040341	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796451840  
1779690938.637276992	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796451840  
1779690938.979372287	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796451840  
1779690939.323174969	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796451840  
1779690939.666245192	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796455936  
1779690940.007996263	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796460032  
1779690940.351437441	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796460032  
1779690940.694147970	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796464128  
1779690941.036370229	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796464128  
1779690941.378199092	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796468224  
1779690941.721637080	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796472320  
1779690942.060642971	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796476416  
1779690942.399928153	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796476416  
1779690942.739793697	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796476416  
1779690943.079533608	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796476416  
1779690943.418493646	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796476416  
1779690943.760343180	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796476416  
1779690944.107778016	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796476416  
1779690944.451517604	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796476416  
1779690944.798280333	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796476416  
1779690945.145694548	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796472320  
1779690945.492906334	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796472320  
1779690945.836826290	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796472320  
1779690946.179155012	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796472320  
1779690946.520329298	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796472320  
1779690946.860984014	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796472320  
1779690947.204988372	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796472320  
1779690947.548662878	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796472320  
1779690947.890725219	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796472320  
1779690948.232563701	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796472320  
1779690948.576606661	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22796472320  
1779690948.918235754	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22804848640  
